id,name,score,score2
7564,Student_7564,65,96
7565,Student_7565,98,100
7566,Student_7566,54,73
7567,Student_7567,99,67
7568,Student_7568,55,96
7569,Student_7569,93,93
7570,Student_7570,80,93
7571,Student_7571,77,54
7572,Student_7572,93,63
7573,Student_7573,80,62
7574,Student_7574,88,58
7575,Student_7575,65,94
7576,Student_7576,72,50
7577,Student_7577,54,76
7578,Student_7578,91,68
7579,Student_7579,57,75
7580,Student_7580,70,90
7581,Student_7581,84,55
7582,Student_7582,64,78
7583,Student_7583,65,99
7584,Student_7584,99,59
7585,Student_7585,87,92
7586,Student_7586,98,76
7587,Student_7587,52,57
7588,Student_7588,87,71
7589,Student_7589,93,57
7590,Student_7590,97,83
7591,Student_7591,68,61
7592,Student_7592,64,100
7593,Student_7593,54,100
7594,Student_7594,80,94
7595,Student_7595,80,70
7596,Student_7596,99,55
7597,Student_7597,76,90
7598,Student_7598,99,81
7599,Student_7599,86,76
7600,Student_7600,73,54
7601,Student_7601,56,80
7602,Student_7602,66,84
7603,Student_7603,85,94
7604,Student_7604,90,98
7605,Student_7605,81,82
7606,Student_7606,82,51
7607,Student_7607,61,59
7608,Student_7608,70,77
7609,Student_7609,73,66
7610,Student_7610,71,99
7611,Student_7611,65,76
7612,Student_7612,71,72
7613,Student_7613,83,70
7614,Student_7614,68,99
7615,Student_7615,78,74
7616,Student_7616,95,89
7617,Student_7617,55,73
7618,Student_7618,83,82
7619,Student_7619,78,69
7620,Student_7620,53,90
7621,Student_7621,52,78
7622,Student_7622,68,78
7623,Student_7623,100,51
7624,Student_7624,73,60
7625,Student_7625,73,95
7626,Student_7626,59,81
7627,Student_7627,67,92
7628,Student_7628,73,87
7629,Student_7629,51,68
7630,Student_7630,50,90
7631,Student_7631,50,57
7632,Student_7632,98,62
7633,Student_7633,53,80
7634,Student_7634,71,65
7635,Student_7635,65,61
7636,Student_7636,88,61
7637,Student_7637,50,50
7638,Student_7638,86,55
7639,Student_7639,60,95
7640,Student_7640,58,97
7641,Student_7641,100,59
7642,Student_7642,84,73
7643,Student_7643,78,85
7644,Student_7644,89,56
7645,Student_7645,75,68
7646,Student_7646,77,80
7647,Student_7647,83,85
7648,Student_7648,66,70
7649,Student_7649,88,96
7650,Student_7650,98,55
7651,Student_7651,94,79
7652,Student_7652,63,66
7653,Student_7653,92,64
7654,Student_7654,82,87
7655,Student_7655,86,98
7656,Student_7656,57,83
7657,Student_7657,100,67
7658,Student_7658,79,97
7659,Student_7659,73,83
7660,Student_7660,54,86
7661,Student_7661,77,62
7662,Student_7662,91,57
7663,Student_7663,100,68
7664,Student_7664,76,95
7665,Student_7665,94,86
7666,Student_7666,53,99
7667,Student_7667,72,93
7668,Student_7668,53,88
7669,Student_7669,53,61
7670,Student_7670,74,92
7671,Student_7671,82,94
7672,Student_7672,54,88
7673,Student_7673,97,63
7674,Student_7674,99,80
7675,Student_7675,54,54
7676,Student_7676,51,69
7677,Student_7677,73,61
7678,Student_7678,79,69
7679,Student_7679,86,55
7680,Student_7680,80,60
7681,Student_7681,53,61
7682,Student_7682,58,76
7683,Student_7683,74,77
7684,Student_7684,68,79
7685,Student_7685,94,73
7686,Student_7686,55,92
7687,Student_7687,89,53
7688,Student_7688,77,54
7689,Student_7689,90,51
7690,Student_7690,58,61
7691,Student_7691,67,97
7692,Student_7692,65,50
7693,Student_7693,87,97
7694,Student_7694,98,52
7695,Student_7695,96,67
7696,Student_7696,52,61
7697,Student_7697,80,74
7698,Student_7698,74,73
7699,Student_7699,68,54
7700,Student_7700,74,95
7701,Student_7701,100,69
7702,Student_7702,59,51
7703,Student_7703,69,87
7704,Student_7704,53,50
7705,Student_7705,88,53
7706,Student_7706,78,94
7707,Student_7707,55,70
7708,Student_7708,60,69
7709,Student_7709,59,95
7710,Student_7710,95,83
7711,Student_7711,67,51
7712,Student_7712,89,85
7713,Student_7713,62,66
7714,Student_7714,93,54
7715,Student_7715,66,80
7716,Student_7716,95,65
7717,Student_7717,67,63
7718,Student_7718,69,68
7719,Student_7719,86,52
7720,Student_7720,73,61
7721,Student_7721,75,60
7722,Student_7722,69,100
7723,Student_7723,75,72
7724,Student_7724,64,55
7725,Student_7725,75,92
7726,Student_7726,70,94
7727,Student_7727,94,93
7728,Student_7728,90,99
7729,Student_7729,63,67
7730,Student_7730,76,89
7731,Student_7731,70,68
7732,Student_7732,99,50
7733,Student_7733,61,79
7734,Student_7734,83,67
7735,Student_7735,88,91
7736,Student_7736,96,84
7737,Student_7737,98,83
7738,Student_7738,96,73
7739,Student_7739,81,100
7740,Student_7740,77,94
7741,Student_7741,61,56
7742,Student_7742,78,61
7743,Student_7743,53,55
7744,Student_7744,55,60
7745,Student_7745,75,88
7746,Student_7746,57,90
7747,Student_7747,99,55
7748,Student_7748,80,59
7749,Student_7749,80,62
7750,Student_7750,81,59
7751,Student_7751,57,54
7752,Student_7752,80,99
7753,Student_7753,82,65
7754,Student_7754,64,100
7755,Student_7755,68,59
7756,Student_7756,88,94
7757,Student_7757,94,82
7758,Student_7758,68,89
7759,Student_7759,78,87
7760,Student_7760,51,54
7761,Student_7761,67,70
7762,Student_7762,83,92
7763,Student_7763,67,61
7764,Student_7764,79,80
7765,Student_7765,67,70
7766,Student_7766,91,55
7767,Student_7767,96,99
7768,Student_7768,85,57
7769,Student_7769,66,78
7770,Student_7770,77,53
7771,Student_7771,52,59
7772,Student_7772,89,78
7773,Student_7773,53,97
7774,Student_7774,93,86
7775,Student_7775,73,62
7776,Student_7776,77,87
7777,Student_7777,75,100
7778,Student_7778,80,81
7779,Student_7779,70,86
7780,Student_7780,86,86
7781,Student_7781,85,69
7782,Student_7782,73,59
7783,Student_7783,81,94
7784,Student_7784,100,52
7785,Student_7785,89,100
7786,Student_7786,68,99
7787,Student_7787,69,74
7788,Student_7788,74,63
7789,Student_7789,60,69
7790,Student_7790,92,97
7791,Student_7791,58,71
7792,Student_7792,84,56
7793,Student_7793,93,56
7794,Student_7794,75,61
7795,Student_7795,97,78
7796,Student_7796,92,68
7797,Student_7797,55,64
7798,Student_7798,88,76
7799,Student_7799,93,63
7800,Student_7800,72,78
7801,Student_7801,87,64
7802,Student_7802,60,65
7803,Student_7803,65,93
7804,Student_7804,60,54
7805,Student_7805,87,83
7806,Student_7806,99,58
7807,Student_7807,57,59
7808,Student_7808,94,97
7809,Student_7809,58,93
7810,Student_7810,93,67
7811,Student_7811,68,71
7812,Student_7812,74,86
7813,Student_7813,58,99
7814,Student_7814,65,53
7815,Student_7815,87,79
7816,Student_7816,97,76
7817,Student_7817,95,52
7818,Student_7818,68,57
7819,Student_7819,94,65
7820,Student_7820,95,89
7821,Student_7821,92,63
7822,Student_7822,62,58
7823,Student_7823,74,62
7824,Student_7824,74,69
7825,Student_7825,66,62
7826,Student_7826,55,59
7827,Student_7827,84,94
7828,Student_7828,60,55
7829,Student_7829,94,89
7830,Student_7830,82,88
7831,Student_7831,94,84
7832,Student_7832,61,72
7833,Student_7833,96,95
7834,Student_7834,50,76
7835,Student_7835,96,50
7836,Student_7836,81,54
7837,Student_7837,79,52
7838,Student_7838,76,96
7839,Student_7839,63,70
7840,Student_7840,53,60
7841,Student_7841,77,60
7842,Student_7842,66,90
7843,Student_7843,69,98
7844,Student_7844,50,98
7845,Student_7845,72,79
7846,Student_7846,62,97
7847,Student_7847,61,85
7848,Student_7848,93,56
7849,Student_7849,53,85
7850,Student_7850,76,76
7851,Student_7851,80,73
7852,Student_7852,91,88
7853,Student_7853,71,99
7854,Student_7854,81,86
7855,Student_7855,79,80
7856,Student_7856,92,50
7857,Student_7857,82,89
7858,Student_7858,81,86
7859,Student_7859,52,77
7860,Student_7860,60,68
7861,Student_7861,80,95
7862,Student_7862,73,97
7863,Student_7863,72,51
7864,Student_7864,92,51
7865,Student_7865,85,54
7866,Student_7866,65,65
7867,Student_7867,62,91
7868,Student_7868,62,70
7869,Student_7869,55,53
7870,Student_7870,59,68
7871,Student_7871,55,57
7872,Student_7872,85,82
7873,Student_7873,56,73
7874,Student_7874,84,53
7875,Student_7875,100,67
7876,Student_7876,64,86
7877,Student_7877,52,90
7878,Student_7878,65,76
7879,Student_7879,71,55
7880,Student_7880,61,100
7881,Student_7881,82,95
7882,Student_7882,94,65
7883,Student_7883,54,77
7884,Student_7884,65,73
7885,Student_7885,53,56
7886,Student_7886,72,69
7887,Student_7887,89,73
7888,Student_7888,87,54
7889,Student_7889,71,91
7890,Student_7890,61,98
7891,Student_7891,55,88
7892,Student_7892,56,79
7893,Student_7893,53,83
7894,Student_7894,55,97
7895,Student_7895,85,55
7896,Student_7896,88,90
7897,Student_7897,85,93
7898,Student_7898,91,50
7899,Student_7899,86,100
7900,Student_7900,95,86
7901,Student_7901,90,68
7902,Student_7902,73,54
7903,Student_7903,53,90
7904,Student_7904,50,69
7905,Student_7905,79,68
7906,Student_7906,59,71
7907,Student_7907,76,86
7908,Student_7908,86,94
7909,Student_7909,91,70
7910,Student_7910,100,95
7911,Student_7911,89,71
7912,Student_7912,73,59
7913,Student_7913,58,76
7914,Student_7914,52,56
7915,Student_7915,82,86
7916,Student_7916,100,54
7917,Student_7917,65,69
7918,Student_7918,57,70
7919,Student_7919,75,50
7920,Student_7920,82,85
7921,Student_7921,66,84
7922,Student_7922,58,57
7923,Student_7923,56,89
7924,Student_7924,88,56
7925,Student_7925,54,94
7926,Student_7926,60,100
7927,Student_7927,72,78
7928,Student_7928,51,88
7929,Student_7929,73,51
7930,Student_7930,57,85
7931,Student_7931,83,77
7932,Student_7932,78,70
7933,Student_7933,58,85
7934,Student_7934,74,61
7935,Student_7935,69,78
7936,Student_7936,98,93
7937,Student_7937,56,69
7938,Student_7938,80,69
7939,Student_7939,98,99
7940,Student_7940,66,97
7941,Student_7941,51,90
7942,Student_7942,74,91
7943,Student_7943,86,51
7944,Student_7944,90,55
7945,Student_7945,59,68
7946,Student_7946,83,89
7947,Student_7947,97,88
7948,Student_7948,56,65
7949,Student_7949,54,70
7950,Student_7950,95,74
7951,Student_7951,99,60
7952,Student_7952,67,71
7953,Student_7953,72,92
7954,Student_7954,82,85
7955,Student_7955,56,61
7956,Student_7956,71,88
7957,Student_7957,82,54
7958,Student_7958,67,76
7959,Student_7959,87,97
7960,Student_7960,97,94
7961,Student_7961,59,57
7962,Student_7962,64,92
7963,Student_7963,55,98
7964,Student_7964,79,59
7965,Student_7965,89,79
7966,Student_7966,85,57
7967,Student_7967,65,69
7968,Student_7968,71,66
7969,Student_7969,70,80
7970,Student_7970,55,74
7971,Student_7971,62,77
7972,Student_7972,64,59
7973,Student_7973,62,50
7974,Student_7974,72,64
7975,Student_7975,55,57
7976,Student_7976,52,59
7977,Student_7977,100,72
7978,Student_7978,91,51
7979,Student_7979,93,93
7980,Student_7980,64,83
7981,Student_7981,57,50
7982,Student_7982,77,59
7983,Student_7983,91,70
7984,Student_7984,52,51
7985,Student_7985,51,60
7986,Student_7986,68,94
7987,Student_7987,100,55
7988,Student_7988,50,78
7989,Student_7989,87,65
7990,Student_7990,53,71
7991,Student_7991,94,50
7992,Student_7992,92,70
7993,Student_7993,67,71
7994,Student_7994,61,56
7995,Student_7995,72,70
7996,Student_7996,86,81
7997,Student_7997,75,65
7998,Student_7998,65,77
7999,Student_7999,72,97
8000,Student_8000,80,64
8001,Student_8001,53,89
8002,Student_8002,87,98
8003,Student_8003,91,99
8004,Student_8004,94,86
8005,Student_8005,87,52
8006,Student_8006,54,54
8007,Student_8007,96,100
8008,Student_8008,68,61
8009,Student_8009,54,77
8010,Student_8010,89,51
8011,Student_8011,100,74
8012,Student_8012,99,56
8013,Student_8013,50,72
8014,Student_8014,53,62
8015,Student_8015,90,74
8016,Student_8016,88,61
8017,Student_8017,52,96
8018,Student_8018,83,75
8019,Student_8019,93,63
8020,Student_8020,83,90
8021,Student_8021,68,69
8022,Student_8022,92,87
8023,Student_8023,59,69
8024,Student_8024,65,93
8025,Student_8025,63,61
8026,Student_8026,98,76
8027,Student_8027,76,71
8028,Student_8028,77,96
8029,Student_8029,56,59
8030,Student_8030,66,93
8031,Student_8031,52,50
8032,Student_8032,94,73
8033,Student_8033,70,92
8034,Student_8034,90,61
8035,Student_8035,81,83
8036,Student_8036,66,56
8037,Student_8037,76,89
8038,Student_8038,87,65
8039,Student_8039,73,70
8040,Student_8040,90,73
8041,Student_8041,52,55
8042,Student_8042,95,82
8043,Student_8043,81,54
8044,Student_8044,62,90
8045,Student_8045,85,94
8046,Student_8046,82,61
8047,Student_8047,87,100
8048,Student_8048,50,86
8049,Student_8049,71,87
8050,Student_8050,82,85
8051,Student_8051,70,53
8052,Student_8052,56,89
8053,Student_8053,92,94
8054,Student_8054,65,92
8055,Student_8055,54,58
8056,Student_8056,63,59
8057,Student_8057,77,52
8058,Student_8058,70,90
8059,Student_8059,93,97
8060,Student_8060,82,71
8061,Student_8061,75,98
8062,Student_8062,59,57
8063,Student_8063,68,73
8064,Student_8064,83,98
8065,Student_8065,96,59
8066,Student_8066,50,73
8067,Student_8067,67,75
8068,Student_8068,88,100
8069,Student_8069,51,50
8070,Student_8070,96,57
8071,Student_8071,87,50
8072,Student_8072,85,99
8073,Student_8073,91,56
8074,Student_8074,60,57
8075,Student_8075,98,82
8076,Student_8076,87,97
8077,Student_8077,83,54
8078,Student_8078,64,68
8079,Student_8079,69,55
8080,Student_8080,56,90
8081,Student_8081,75,83
8082,Student_8082,57,95
8083,Student_8083,84,66
8084,Student_8084,59,55
8085,Student_8085,67,89
8086,Student_8086,88,82
8087,Student_8087,82,93
8088,Student_8088,59,87
8089,Student_8089,66,67
8090,Student_8090,88,78
8091,Student_8091,87,61
8092,Student_8092,75,84
8093,Student_8093,96,78
8094,Student_8094,98,63
8095,Student_8095,79,68
8096,Student_8096,61,53
8097,Student_8097,72,90
8098,Student_8098,72,88
8099,Student_8099,95,61
8100,Student_8100,69,91
8101,Student_8101,77,96
8102,Student_8102,70,80
8103,Student_8103,90,71
8104,Student_8104,88,56
8105,Student_8105,70,66
8106,Student_8106,66,79
8107,Student_8107,71,79
8108,Student_8108,90,68
8109,Student_8109,69,88
8110,Student_8110,99,72
8111,Student_8111,84,87
8112,Student_8112,56,60
8113,Student_8113,65,56
8114,Student_8114,67,85
8115,Student_8115,69,65
8116,Student_8116,83,63
8117,Student_8117,72,96
8118,Student_8118,69,95
8119,Student_8119,75,78
8120,Student_8120,100,58
8121,Student_8121,67,51
8122,Student_8122,62,68
8123,Student_8123,93,70
8124,Student_8124,89,58
8125,Student_8125,87,99
8126,Student_8126,69,70
8127,Student_8127,50,58
8128,Student_8128,57,55
8129,Student_8129,60,77
8130,Student_8130,96,93
8131,Student_8131,50,56
8132,Student_8132,76,97
8133,Student_8133,89,75
8134,Student_8134,81,61
8135,Student_8135,52,70
8136,Student_8136,87,68
8137,Student_8137,97,96
8138,Student_8138,56,60
8139,Student_8139,67,81
8140,Student_8140,86,71
8141,Student_8141,62,84
8142,Student_8142,54,94
8143,Student_8143,89,74
8144,Student_8144,89,80
8145,Student_8145,86,100
8146,Student_8146,79,56
8147,Student_8147,60,58
8148,Student_8148,98,94
8149,Student_8149,85,73
8150,Student_8150,68,71
8151,Student_8151,92,99
8152,Student_8152,68,58
8153,Student_8153,71,97
8154,Student_8154,93,79
8155,Student_8155,94,62
8156,Student_8156,63,79
8157,Student_8157,54,84
8158,Student_8158,64,50
8159,Student_8159,79,77
8160,Student_8160,72,92
8161,Student_8161,71,51
8162,Student_8162,78,80
8163,Student_8163,73,86
8164,Student_8164,59,67
8165,Student_8165,99,82
8166,Student_8166,85,92
8167,Student_8167,78,75
8168,Student_8168,58,72
8169,Student_8169,52,72
8170,Student_8170,87,66
8171,Student_8171,84,92
8172,Student_8172,62,52
8173,Student_8173,89,95
8174,Student_8174,68,63
8175,Student_8175,87,99
8176,Student_8176,100,55
8177,Student_8177,81,61
8178,Student_8178,89,85
8179,Student_8179,85,57
8180,Student_8180,51,90
8181,Student_8181,76,53
8182,Student_8182,96,83
8183,Student_8183,67,86
8184,Student_8184,95,56
8185,Student_8185,59,100
8186,Student_8186,82,59
8187,Student_8187,56,52
8188,Student_8188,58,58
8189,Student_8189,70,52
8190,Student_8190,77,72
8191,Student_8191,70,96
8192,Student_8192,99,50
8193,Student_8193,87,95
8194,Student_8194,57,80
8195,Student_8195,66,62
8196,Student_8196,77,65
8197,Student_8197,95,57
8198,Student_8198,83,88
8199,Student_8199,84,98
8200,Student_8200,65,75
8201,Student_8201,85,53
8202,Student_8202,94,53
8203,Student_8203,87,94
8204,Student_8204,62,80
8205,Student_8205,87,80
8206,Student_8206,59,69
8207,Student_8207,55,54
8208,Student_8208,54,78
8209,Student_8209,85,70
8210,Student_8210,67,71
8211,Student_8211,51,93
8212,Student_8212,74,78
8213,Student_8213,74,50
8214,Student_8214,87,96
8215,Student_8215,62,50
8216,Student_8216,88,70
8217,Student_8217,68,94
8218,Student_8218,86,85
8219,Student_8219,74,75
8220,Student_8220,78,68
8221,Student_8221,100,61
8222,Student_8222,73,89
8223,Student_8223,87,59
8224,Student_8224,69,85
8225,Student_8225,85,73
8226,Student_8226,63,94
8227,Student_8227,50,62
8228,Student_8228,66,98
8229,Student_8229,82,68
8230,Student_8230,65,72
8231,Student_8231,83,71
8232,Student_8232,97,85
8233,Student_8233,50,72
8234,Student_8234,84,89
8235,Student_8235,52,97
8236,Student_8236,57,89
8237,Student_8237,80,74
8238,Student_8238,87,66
8239,Student_8239,82,98
8240,Student_8240,80,95
8241,Student_8241,78,84
8242,Student_8242,100,53
8243,Student_8243,66,80
8244,Student_8244,98,60
8245,Student_8245,58,84
8246,Student_8246,62,94
8247,Student_8247,81,50
8248,Student_8248,92,69
8249,Student_8249,66,73
8250,Student_8250,74,74
8251,Student_8251,83,65
8252,Student_8252,66,76
8253,Student_8253,51,63
8254,Student_8254,53,67
8255,Student_8255,56,76
8256,Student_8256,80,74
8257,Student_8257,81,91
8258,Student_8258,87,83
8259,Student_8259,61,55
8260,Student_8260,56,93
8261,Student_8261,62,100
8262,Student_8262,68,56
8263,Student_8263,53,63
8264,Student_8264,87,64
8265,Student_8265,74,94
8266,Student_8266,81,72
8267,Student_8267,61,79
8268,Student_8268,91,59
8269,Student_8269,66,72
8270,Student_8270,71,92
8271,Student_8271,73,69
8272,Student_8272,87,65
8273,Student_8273,74,57
8274,Student_8274,69,53
8275,Student_8275,95,54
8276,Student_8276,57,53
8277,Student_8277,51,73
8278,Student_8278,59,72
8279,Student_8279,92,85
8280,Student_8280,97,96
8281,Student_8281,64,50
8282,Student_8282,99,60
8283,Student_8283,72,80
8284,Student_8284,69,54
8285,Student_8285,75,93
8286,Student_8286,55,72
8287,Student_8287,89,52
8288,Student_8288,99,73
8289,Student_8289,60,93
8290,Student_8290,90,58
8291,Student_8291,84,70
8292,Student_8292,81,68
8293,Student_8293,78,77
8294,Student_8294,90,65
8295,Student_8295,75,92
8296,Student_8296,81,71
8297,Student_8297,50,96
8298,Student_8298,72,79
8299,Student_8299,100,92
8300,Student_8300,81,55
8301,Student_8301,70,100
8302,Student_8302,81,65
8303,Student_8303,82,52
8304,Student_8304,58,88
8305,Student_8305,76,87
8306,Student_8306,84,54
8307,Student_8307,56,91
8308,Student_8308,57,55
8309,Student_8309,98,75
8310,Student_8310,84,61
8311,Student_8311,82,85
8312,Student_8312,55,92
8313,Student_8313,70,68
8314,Student_8314,78,85
8315,Student_8315,71,65
8316,Student_8316,84,62
8317,Student_8317,80,65
8318,Student_8318,52,98
8319,Student_8319,89,82
8320,Student_8320,66,84
8321,Student_8321,84,87
8322,Student_8322,53,87
8323,Student_8323,78,51
8324,Student_8324,62,72
8325,Student_8325,76,61
8326,Student_8326,80,55
8327,Student_8327,91,72
8328,Student_8328,78,89
8329,Student_8329,62,69
8330,Student_8330,92,64
8331,Student_8331,100,88
8332,Student_8332,93,78
8333,Student_8333,97,62
8334,Student_8334,56,63
8335,Student_8335,74,76
8336,Student_8336,96,71
8337,Student_8337,80,72
8338,Student_8338,66,51
8339,Student_8339,91,83
8340,Student_8340,68,92
8341,Student_8341,94,59
8342,Student_8342,99,87
8343,Student_8343,71,51
8344,Student_8344,90,94
8345,Student_8345,50,64
8346,Student_8346,98,58
8347,Student_8347,98,87
8348,Student_8348,65,93
8349,Student_8349,91,75
8350,Student_8350,98,56
8351,Student_8351,63,69
8352,Student_8352,78,100
8353,Student_8353,90,62
8354,Student_8354,66,64
8355,Student_8355,97,69
8356,Student_8356,79,84
8357,Student_8357,81,52
8358,Student_8358,97,53
8359,Student_8359,86,85
8360,Student_8360,77,92
8361,Student_8361,53,100
8362,Student_8362,96,72
8363,Student_8363,63,95
8364,Student_8364,77,51
8365,Student_8365,66,68
8366,Student_8366,97,52
8367,Student_8367,58,99
8368,Student_8368,67,96
8369,Student_8369,55,100
8370,Student_8370,83,64
8371,Student_8371,50,96
8372,Student_8372,99,56
8373,Student_8373,66,58
8374,Student_8374,53,100
8375,Student_8375,93,64
8376,Student_8376,76,74
8377,Student_8377,62,69
8378,Student_8378,96,59
8379,Student_8379,75,71
8380,Student_8380,69,67
8381,Student_8381,86,87
8382,Student_8382,83,96
8383,Student_8383,53,98
8384,Student_8384,90,91
8385,Student_8385,96,59
8386,Student_8386,76,96
8387,Student_8387,79,77
8388,Student_8388,71,97
8389,Student_8389,94,91
8390,Student_8390,57,54
8391,Student_8391,86,57
8392,Student_8392,52,69
8393,Student_8393,78,77
8394,Student_8394,99,66
8395,Student_8395,80,79
8396,Student_8396,76,65
8397,Student_8397,79,60
8398,Student_8398,72,57
8399,Student_8399,98,63
8400,Student_8400,98,75
8401,Student_8401,75,98
8402,Student_8402,65,74
8403,Student_8403,95,91
8404,Student_8404,59,85
8405,Student_8405,91,58
8406,Student_8406,50,50
8407,Student_8407,83,51
8408,Student_8408,70,77
8409,Student_8409,81,64
8410,Student_8410,95,100
8411,Student_8411,98,66
8412,Student_8412,50,50
8413,Student_8413,56,75
8414,Student_8414,60,86
8415,Student_8415,63,76
8416,Student_8416,88,81
8417,Student_8417,83,83
8418,Student_8418,56,83
8419,Student_8419,61,60
8420,Student_8420,60,62
8421,Student_8421,72,77
8422,Student_8422,61,76
8423,Student_8423,68,52
8424,Student_8424,81,92
8425,Student_8425,71,82
8426,Student_8426,84,100
8427,Student_8427,87,79
8428,Student_8428,91,88
8429,Student_8429,69,81
8430,Student_8430,65,91
8431,Student_8431,85,97
8432,Student_8432,100,66
8433,Student_8433,83,88
8434,Student_8434,84,68
8435,Student_8435,75,94
8436,Student_8436,93,81
8437,Student_8437,82,72
8438,Student_8438,51,61
8439,Student_8439,58,76
8440,Student_8440,55,81
8441,Student_8441,66,53
8442,Student_8442,92,81
8443,Student_8443,60,83
8444,Student_8444,74,76
8445,Student_8445,96,50
8446,Student_8446,90,98
8447,Student_8447,80,50
8448,Student_8448,89,86
8449,Student_8449,85,66
8450,Student_8450,54,57
8451,Student_8451,65,89
8452,Student_8452,53,88
8453,Student_8453,99,94
8454,Student_8454,91,96
8455,Student_8455,72,77
8456,Student_8456,97,63
8457,Student_8457,90,79
8458,Student_8458,99,76
8459,Student_8459,51,60
8460,Student_8460,65,95
8461,Student_8461,61,83
8462,Student_8462,90,66
8463,Student_8463,64,67
8464,Student_8464,56,91
8465,Student_8465,55,84
8466,Student_8466,57,73
8467,Student_8467,81,84
8468,Student_8468,71,59
8469,Student_8469,60,67
8470,Student_8470,50,51
8471,Student_8471,89,56
8472,Student_8472,79,55
8473,Student_8473,62,89
8474,Student_8474,72,94
8475,Student_8475,73,56
8476,Student_8476,67,84
8477,Student_8477,100,59
8478,Student_8478,75,89
8479,Student_8479,67,82
8480,Student_8480,93,66
8481,Student_8481,95,85
8482,Student_8482,71,52
8483,Student_8483,78,81
8484,Student_8484,57,92
8485,Student_8485,85,84
8486,Student_8486,93,83
8487,Student_8487,74,89
8488,Student_8488,71,88
8489,Student_8489,83,67
8490,Student_8490,85,74
8491,Student_8491,68,86
8492,Student_8492,64,92
8493,Student_8493,65,82
8494,Student_8494,99,62
8495,Student_8495,89,54
8496,Student_8496,60,51
8497,Student_8497,91,64
8498,Student_8498,92,62
8499,Student_8499,59,63
8500,Student_8500,60,76
8501,Student_8501,93,90
8502,Student_8502,79,68
8503,Student_8503,84,65
8504,Student_8504,78,92
8505,Student_8505,85,91
8506,Student_8506,88,67
8507,Student_8507,87,52
8508,Student_8508,84,98
8509,Student_8509,95,83
8510,Student_8510,100,66
8511,Student_8511,61,83
8512,Student_8512,59,96
8513,Student_8513,92,50
8514,Student_8514,86,51
8515,Student_8515,97,52
8516,Student_8516,88,95
8517,Student_8517,82,81
8518,Student_8518,99,92
8519,Student_8519,77,69
8520,Student_8520,67,59
8521,Student_8521,98,58
8522,Student_8522,65,86
8523,Student_8523,64,57
8524,Student_8524,94,73
8525,Student_8525,61,80
8526,Student_8526,74,70
8527,Student_8527,75,93
8528,Student_8528,59,75
8529,Student_8529,80,89
8530,Student_8530,56,69
8531,Student_8531,96,92
8532,Student_8532,67,50
8533,Student_8533,55,59
8534,Student_8534,88,69
8535,Student_8535,83,91
8536,Student_8536,65,68
8537,Student_8537,62,98
8538,Student_8538,78,60
8539,Student_8539,59,72
8540,Student_8540,82,51
8541,Student_8541,78,74
8542,Student_8542,87,65
8543,Student_8543,76,64
8544,Student_8544,76,80
8545,Student_8545,69,86
8546,Student_8546,50,95
8547,Student_8547,76,88
8548,Student_8548,62,86
8549,Student_8549,79,84
8550,Student_8550,83,59
8551,Student_8551,70,96
8552,Student_8552,89,82
8553,Student_8553,72,53
8554,Student_8554,71,79
8555,Student_8555,96,92
8556,Student_8556,61,60
8557,Student_8557,95,84
8558,Student_8558,86,83
8559,Student_8559,98,77
8560,Student_8560,66,67
8561,Student_8561,78,69
8562,Student_8562,98,77
8563,Student_8563,69,62
8564,Student_8564,82,50
8565,Student_8565,86,50
8566,Student_8566,53,59
8567,Student_8567,71,84
8568,Student_8568,85,81
8569,Student_8569,85,68
8570,Student_8570,76,92
8571,Student_8571,55,61
8572,Student_8572,97,86
8573,Student_8573,89,85
8574,Student_8574,53,85
8575,Student_8575,88,86
8576,Student_8576,77,91
8577,Student_8577,82,90
8578,Student_8578,85,51
8579,Student_8579,50,69
8580,Student_8580,68,99
8581,Student_8581,61,90
8582,Student_8582,55,82
8583,Student_8583,78,79
8584,Student_8584,64,86
8585,Student_8585,94,93
8586,Student_8586,88,57
8587,Student_8587,75,59
8588,Student_8588,85,98
8589,Student_8589,56,97
8590,Student_8590,64,55
8591,Student_8591,58,72
8592,Student_8592,82,92
8593,Student_8593,79,64
8594,Student_8594,74,65
8595,Student_8595,68,73
8596,Student_8596,64,78
8597,Student_8597,82,67
8598,Student_8598,83,72
8599,Student_8599,85,62
8600,Student_8600,93,55
8601,Student_8601,61,74
8602,Student_8602,78,93
8603,Student_8603,72,99
8604,Student_8604,60,83
8605,Student_8605,87,50
8606,Student_8606,76,62
8607,Student_8607,64,61
8608,Student_8608,80,95
8609,Student_8609,50,67
8610,Student_8610,85,78
8611,Student_8611,79,75
8612,Student_8612,94,69
8613,Student_8613,95,73
8614,Student_8614,81,55
8615,Student_8615,72,68
8616,Student_8616,93,68
8617,Student_8617,92,84
8618,Student_8618,75,77
8619,Student_8619,92,85
8620,Student_8620,55,72
8621,Student_8621,58,87
8622,Student_8622,97,90
8623,Student_8623,65,93
8624,Student_8624,64,90
8625,Student_8625,78,63
8626,Student_8626,61,78
8627,Student_8627,79,75
8628,Student_8628,76,58
8629,Student_8629,86,75
8630,Student_8630,79,89
8631,Student_8631,57,65
8632,Student_8632,62,68
8633,Student_8633,91,83
8634,Student_8634,95,85
8635,Student_8635,60,90
8636,Student_8636,68,84
8637,Student_8637,70,64
8638,Student_8638,76,56
8639,Student_8639,61,92
